created_at,id,full_text,lang,retweet_count,favorite_count
Sat Dec 21 04:26:41 +0000 2019,1208242359093387264,A mais nova rata da xiaomi,pt,0,5
Thu Dec 19 00:07:37 +0000 2019,1207452389285994496,"Ultimamente não consigo parar de escutar o ""APKA"" da Céu. Dó eu só tinha de filhote de rato que nasce pelado, mas agora também tenho das meninas que moram comigo que -infelizmente - têm que me aguentar cantando as minhas músicas do momento.",pt,0,2
Wed Dec 18 23:51:03 +0000 2019,1207448218889572352,"Segundo Bacurau, esta sentença está correta https://t.co/vjEXb7dJaA",pt,0,0
Wed Dec 18 23:49:32 +0000 2019,1207447837455343621,@piranhadogta eu quero,pt,0,0
Tue Dec 17 04:55:17 +0000 2019,1206800008068173824,Atualizações: ficou mara,pt,0,2
Tue Dec 17 00:22:26 +0000 2019,1206731343570309127,"Ai usei até um bagulho chamado tremoço - nunca nem vi - parece um milho gigante. Só acho que as receitas veganas tem muuuito óleo, o que deve dar uma dor de estômago depois.",pt,0,1
Tue Dec 17 00:21:02 +0000 2019,1206730991274004481,"Mano, fiz uma quiche vegana de abobrinha. Que deus me ilumine e que esteja bom, porque se não estiver, as pessoas que lutem.",pt,0,4
Sun Dec 15 12:59:09 +0000 2019,1206197000435359745,@Kimcorrea06 Me passa o número desse moço que vou ligar xingando-o onde se viu destruir uma obra prima dessas,pt,0,1
Tue Dec 10 18:49:47 +0000 2019,1204473300824535046,"Nina Magnólia depois de ter comido meus 2 Chocotones, 3 pães e um saco de batata palha https://t.co/hRDympesvn",pt,0,4
Mon Dec 09 11:14:11 +0000 2019,1203996255300526080,Alguém avisa o cara da ginástica laboral que não estamos no clima dessa música de bate cabelo porque na última sexta houve um passaralho na redação,pt,0,4
Sun Dec 08 14:19:41 +0000 2019,1203680553184169985,"Esqueci de atualizar vocês. Meu novo velho vizinho foi embora e levou o Xuxa com ele. Isso significa que: agora durmo bem, no silêncio do deus misericordioso.",pt,0,3
Sat Dec 07 21:48:05 +0000 2019,1203431009385095168,@piranhadogta lkkkkkkkkkkkkkkkkkkkkkk,und,0,0
Sat Dec 07 00:02:12 +0000 2019,1203102369262841856,"Eu amava trabalhar na equipe do Infantil. Amava mesmo. Um trampo superbacana com pessoas do coração quentinho, incríveis e competentes. Obrigada @deus pelos mimos.",pt,0,3
Fri Dec 06 12:06:49 +0000 2019,1202922338150494209,@bytolinhaa gadoooo,pt,0,0
Mon Dec 02 23:38:24 +0000 2019,1201646830322421761,"Obrigada Alto Astral™ por tudo. Já Planejamento Gráfico Editorial I e II, o que tenho a ver?",pt,0,4
Sun Dec 01 23:19:30 +0000 2019,1201279684715188224,"Meu deus! Eu tirei eu! 
É por isso que fazemos jornalismo, para fazer teste da rep às 20 hrs de um domingo

Eu tirei: “Nina você está sendo abusiva” - (Yasmin)! E você? https://t.co/EpN4JpN2M7 #veganas #vegas #quem #republica #e #voce via @Quizur_PT",pt,0,1
Sat Nov 30 20:22:25 +0000 2019,1200872735154622464,"@hobispierre Eu quero saber, pq o gato mia, verde por fora, vermelho por dentro é a melancia",pt,0,0
Fri Nov 29 14:37:55 +0000 2019,1200423650928840710,alô jornallovers https://t.co/gTZcBHebKl,pt,0,0
Wed Nov 27 15:50:19 +0000 2019,1199717092636921857,@whoiscrca amiga vc tá bem??,pt,0,1
Wed Nov 27 14:08:50 +0000 2019,1199691555096936449,"""Você é chique, uma verdadeira jornalista mesmo"" - TOYOTA, Midori às 7 horas da manhã pra mim. obrigada pelos biscoitos 🥰🥰🥰",pt,0,4
Tue Nov 26 00:59:01 +0000 2019,1199130402075623430,@topssissimo até as deusas se rendem ao prometido...,pt,0,1
Fri Nov 22 00:43:23 +0000 2019,1197676917601779713,@teenagedirtbez Parou para pensar que o nome dele pode estar no nosso diploma?,pt,0,0
Thu Nov 21 17:42:17 +0000 2019,1197570944279154688,@BuzzFeedBrasil @ombusdwoman,und,0,0
Thu Nov 21 00:38:44 +0000 2019,1197313357746974723,"@ohsilvestri enquanto a infecção** normalmente é causada por um vírus ou bactéria. mas normalmente quando a garganta está infeccionada, ela tbm está  inflamada kkkk surtooo",pt,0,1
Thu Nov 21 00:18:52 +0000 2019,1197308361257209856,"@ohsilvestri não, a inflamação é uma resposta do nosso corpo para algo, como cortes e hematomas enquanto a inflamação normalmente é causada por um vírus ou bactéria. mas normalmente quando a garganta está infeccionada, ela tbm está  inflamada kkkk surtooo",pt,0,0
Thu Nov 21 00:11:12 +0000 2019,1197306428786171904,"@ohsilvestri evite coisas doces, o açúcar piora todo tipo de inflamação e jogue no lixo os cigarros equipe de saúde veja isso",pt,0,0
Tue Nov 19 21:20:21 +0000 2019,1196901046678958081,"Se dependesse de mim, todas as todateens kpop teriam essa capa:

(E sem white washing, claro) https://t.co/XNfzSOTHV7",pt,0,3
Tue Nov 19 21:15:24 +0000 2019,1196899798957383680,@_beatoledo Eu te convidando e fazendo o mesmo kk surto,pt,0,1
Tue Nov 19 20:28:18 +0000 2019,1196887946185629696,"@_beatoledo me chama no facebook, vai fazer algo hoje?",pt,0,0
Tue Nov 19 20:27:50 +0000 2019,1196887830070476801,"eu queria ter um corpo elástico só para pegar minhas coisas sem sair da minha cama, tipo a mulher elástico",pt,0,0
Tue Nov 19 20:26:55 +0000 2019,1196887597911552006,@_beatoledo você está me deixando preocupada kk,pt,0,0
Tue Nov 19 20:25:42 +0000 2019,1196887292893417473,@_beatoledo amiga o que está acontecendo,pt,0,0
Fri Nov 15 14:26:18 +0000 2019,1195347296877240320,Acho que hoje a única coisa que me salva é beber um vinhozin com a minha amiga e falar mal de homem...,pt,0,3
Thu Nov 14 23:22:47 +0000 2019,1195119917110042624,Meu país 015 Tatuí cidade ternuraaa 😍😍😍,pt,0,4
Thu Nov 14 23:20:12 +0000 2019,1195119266502197249,Alguém para o casal hétero jovem que se pega em todo canto a toda hora.,pt,0,1
Wed Nov 13 01:07:04 +0000 2019,1194421385604583425,"Às vezes, não sei diferenciar se eu que sou ""frita"" para tudo ou as pessoas que não têm proatividade pra nada. Acho que é o segundo caso, porque meoooo a água sempre tá batendo na bunda e os mano nada",pt,0,1
Tue Nov 12 23:34:08 +0000 2019,1194397998165430272,Tô cansada feat estressada,pt,0,2
Mon Nov 11 19:31:39 +0000 2019,1193974588616708103,"@ohsilvestri amiga, você fez sobre o que?",pt,0,0
Sun Nov 10 14:09:20 +0000 2019,1193531086594334721,@filmedetubarao Upa veja isso,pt,0,0
Sat Nov 09 18:08:47 +0000 2019,1193228956775923712,"Então é isso que a vida adulta do jovem moderno nos proporciona? O famoso ""ranço"" e a vontade de expô-lo no Twitter? Não gosto.",pt,0,4
Sat Nov 09 17:28:15 +0000 2019,1193218757876994049,@piranhadogta quer entrar pro bonde também?,pt,0,0
Sat Nov 09 13:54:58 +0000 2019,1193165084115243012,@variosberto Ansiosa....,fi,0,0
Fri Nov 08 12:14:40 +0000 2019,1192777455846772736,"Estagiário do fulano: a

Equipe do Infantil: 😍😍😍",pt,0,2
Wed Nov 06 19:27:12 +0000 2019,1192161530378440704,"Meu novo vizinho conversando com a cachorra dele: ""Não! Para com isso, sem show, você não é a Xuxa"".",pt,0,4
Wed Nov 06 17:48:42 +0000 2019,1192136741244866566,@topssissimo olha a exposição deus,pt,0,0
Tue Nov 05 17:12:09 +0000 2019,1191765153865437185,@hobispierre Não faço PB mas sou comunicadora,pt,0,0
Tue Nov 05 03:04:25 +0000 2019,1191551814233145344,"@hobispierre Tava falando para as minhas amigas o quanto você é foda: ""ela até posta uns bagulho usando hangul""",pt,0,0
Tue Nov 05 03:02:58 +0000 2019,1191551449714642944,"@Kimcorrea06 Te amooo, saudade menina come to Brazil hihi",pt,0,0
Mon Nov 04 19:22:21 +0000 2019,1191435531642658822,@_sadyuri o português é muito rico para utilizarem esse tipo de denominação,pt,0,0
Mon Nov 04 19:18:43 +0000 2019,1191434618446237703,"@_sadyuri sim sim, dá super espaço. é uma terminação discutida na academia, pois o grande pode ser interpretado de várias formas. Se você diz ""um grande jornalista"", posso interpretar como um jornalista brabo e de qualidade ou um jornalista de grande alcance (só um dos diversos exemplos...",pt,0,0
Mon Nov 04 19:03:19 +0000 2019,1191430745014845440,@r_becaaa deus dá o frio conforme o cobertor né,pt,0,0
Mon Nov 04 19:00:45 +0000 2019,1191430096990720000,"Só deus sabe a agonia que eu tenho quando leio ""Grande Mídia"" para se referir a Mídia Tradicional. Não é Grande Mídia, caraio. Pode até ser grande no quesito audiência, mas dá a entender que é grande de conteúdo tbm, o que é - claramente - uma farsa. Pistolando jornalisticamente.",pt,0,1
Mon Nov 04 15:47:57 +0000 2019,1191381577445584902,@GoncalvesNero ou na editora kkk,pt,0,0
Mon Nov 04 09:49:48 +0000 2019,1191291446818672640,"@Kimcorrea06 Parabéns, miga! 😍😍😍",pt,0,1
Mon Nov 04 01:27:09 +0000 2019,1191164951144075264,Então é isso que é ser mãe de Pet? Toda semana ter que puxar alguma bosta do cu da Nina Magnólia porque ela comeu algo estranho e deixou preso???,pt,0,3
Sat Nov 02 21:19:19 +0000 2019,1190740194175139840,Você pode tentar descobrir se eu estava reclamando da direção de fotografia da Melissa ou dançando boy with love do BTS... Pirateei todq https://t.co/E1ZMOEB9Pe,pt,0,9
Sat Nov 02 21:16:15 +0000 2019,1190739422381248512,"RT @wtfmiu: aproveitar o feriado pra fazer tudo que preciso

no feriado: https://t.co/WXkj9OJCuo",pt,0,0
Fri Nov 01 15:59:41 +0000 2019,1190297367402237952,@teenagedirtbez perfeitohs,pt,0,0
Fri Nov 01 12:27:03 +0000 2019,1190243856266223616,"@filmedetubarao oi amiga, eu não estou entendendo... é isso mesmo? bjoo",pt,0,1
Tue Oct 29 21:21:06 +0000 2019,1189291091671048192,"""ãããh bããã ¿quieres que les haga la cena?"" - KISHI, Liliana 2019",pt,0,0
Tue Oct 29 11:42:57 +0000 2019,1189145593622552578,Sério??? Qual é a dificuldade de entender que não sou desocupada que recebe dimdim dos pais e colocar na cabeça que eu TRABALHO? beloved?,pt,0,5
Tue Oct 29 11:29:55 +0000 2019,1189142315534864385,@topssissimo chora,es,0,0
Mon Oct 28 12:45:55 +0000 2019,1188799050621034497,"1 minuto de silêncio, Coldplay lançou novas produções... e com saxofone 🙏🙏🙏",pt,0,3
Sat Oct 26 14:11:06 +0000 2019,1188095714745819136,O olhar paulistano do homem branco de meia idade por diversos homens brancos de meia idade em São Paulo https://t.co/wwnzSgvTDm,pt,0,4
Fri Oct 25 22:56:31 +0000 2019,1187865550489300993,Nem homens.,pt,0,1
Fri Oct 25 22:56:05 +0000 2019,1187865440091021312,No Brasil não há mulheres pra mim.,pt,0,3
Fri Oct 25 17:46:13 +0000 2019,1187787460799094784,@repigatoras @ombusdwoman,und,0,0
Thu Oct 24 13:28:28 +0000 2019,1187360208835796992,"""Eu sofria por certas coisas banais. Tipo, GENTE! Eu sofria por amor. Por amor??? Amaaado"" - MESSIAS, Nicolas 2019",pt,0,4
Thu Oct 24 01:01:49 +0000 2019,1187172309666279425,"A noção de pertencimento ajuda você ter cuidado com muitas coisas, sabe? Desde suas relações espirituais e com outras pessoas até em relações do material e carnal. Louco, né? Pois é.",pt,0,1
Thu Oct 24 00:42:37 +0000 2019,1187167477253464067,"Aí, bixo... minha mãe postando stories carregando pintinhos 😍😍😍",pt,0,0
Sat May 09 20:24:34 +0000 2020,1259217721050279936,@cravocanelae @1999_dclma @azarath__ Pare***,en,0,0
Sat May 09 20:23:07 +0000 2020,1259217356427005952,"@cravocanelae @1999_dclma @azarath__ Parede, esse homem não merece nem a sua reclamação no tt grrr",pt,0,2
Fri May 08 18:27:49 +0000 2020,1258825951686864898,"@suheeday que chorão te abençoe, irmã 🙏🙏",pt,0,1
Wed May 06 22:31:55 +0000 2020,1258162606931615752,@lgmmoretto O q houve quelo sabê,pt,0,0
Tue May 05 17:04:32 +0000 2020,1257717828754554881,"Em 11 anos usando óculos é a primeira vez que tenho dois óculos diferentes para usar 🥰🙏 Quando eu for madame, terei um óculos para cada hora, mas serão de sol, porque até lá pagarei uma cirurgia para ARRUMAR essa linda visão dessa magnifica pessoa que vos fala.",pt,0,3
Mon May 04 18:55:49 +0000 2020,1257383448710389763,RT @oorion: o tal do marketing agressivo https://t.co/ccYzEaM9qb,pt,0,0
Sat May 02 20:53:25 +0000 2020,1256688264699883520,"""Nossa, vocês são muito gado um do outro, né?"" - ALMEIDA, Rebeca (2020)",pt,0,1
Fri May 01 12:30:44 +0000 2020,1256199374721429505,"@laurinhaifdwjm É o período, mas acho que fica ótimo tbm",pt,0,0
Thu Apr 30 23:15:59 +0000 2020,1255999369746296833,Pintei o cabelo o que acharam https://t.co/DL1G7q5rbU,pt,0,1
Thu Apr 30 23:15:30 +0000 2020,1255999245066407936,Quero ser a loira oxigenada 40 tá contente Debbie Harry???,es,0,2
Thu Apr 30 22:04:50 +0000 2020,1255981462622539777,A minha resenha do livro sobre jornalismo internacional vai ser uma matéria da Piaui de 40 mil caracteres e a professora que lute.,pt,0,1
Thu Apr 30 22:01:24 +0000 2020,1255980600697200640,@cravocanelae E os agroboy kkk socorro,pt,0,1
Thu Apr 30 22:01:01 +0000 2020,1255980503557181440,"@lgmmoretto Amigo, falei para ela que iria atrasar e ela foi super compreensiva e mandou eu avisar quando entregasse para que ela pudesse que retirar a falta do sistema :)) Marina ícone do século XXI",pt,0,1
Thu Apr 30 16:27:11 +0000 2020,1255896490335182855,@beckdabeck linda e enxergando essa beleza em hd reflitah,pt,0,1
Tue Apr 28 22:33:11 +0000 2020,1255263820987150337,"Gente, eu amo a professora Marina! De verdade, empática e competente. Esse é o tt.",pt,0,5
Tue Apr 28 15:24:51 +0000 2020,1255156029077233666,@rakeuzebio @_beatoledo,und,0,0
Tue Apr 28 15:24:35 +0000 2020,1255155962647699457,RT @piranhadogta: infelizmente hj n vai dar pra fingir que n estou matriculado numa graduação,pt,0,0
Tue Apr 28 14:00:13 +0000 2020,1255134728509771777,Vendo a Telma no Encontro como campeã só consigo pensar que votamos supercerto,pt,0,2
Tue Apr 28 10:25:57 +0000 2020,1255080807418531842,@GoncalvesNero No momento só lendo tts sensatos,pt,0,0
Tue Apr 28 01:23:14 +0000 2020,1254944229593415682,@piranhadogta AIN AMIGUINHO A GENTE DEVERIA MESMO,pt,0,0
Sun Apr 26 02:43:29 +0000 2020,1254239648211251200,Nunca errouuu https://t.co/f4ck2Uk4pW,pt,0,3
Sat Apr 25 23:40:31 +0000 2020,1254193602428887046,SIM https://t.co/FX9csiX3cY,und,0,1
Sat Apr 25 15:36:32 +0000 2020,1254071803774976000,"Ontem ia ter uma reunião federal para destinar verbas para os Estados brasileiros enfrentarem a Covid. Por conta do chilique do miliciano, a reunião foi adiada e pessoas continuam morrendo. Estranho um país com surto de Covid-19 destinar olhares -e mídia- pra outras coisas, né?",pt,0,6
Fri Apr 24 16:31:59 +0000 2020,1253723372707602432,Dou 2 anos pro moro tentar cargo político kk,pt,0,4
Wed Oct 23 01:35:22 +0000 2019,1186818361352769536,@azarath__ Eu ameiii,pt,0,1
Tue Oct 22 21:53:59 +0000 2019,1186762650484690945,@topssissimo Boas https://t.co/PpJoCYBJhI,pt,0,0
Tue Oct 22 12:16:55 +0000 2019,1186617428073209857,Mandando meu currículo para o Aeris Roves namorar comigo.,pt,0,1
Sat Oct 19 02:44:34 +0000 2019,1185386227085787136,"""Do people in Brazil hate Americans?"" - G. A.",en,0,4
Sat Oct 19 02:38:32 +0000 2019,1185384708454211586,@cravocanelae ihh alá a unesp campinas reclamando,pt,0,1
Sat Oct 19 02:37:31 +0000 2019,1185384451758526465,"ain amiga, sim obrigada deus pelos mimos https://t.co/fXlWolHEnt",pt,0,0
Tue Oct 15 11:51:20 +0000 2019,1184074275462008833,"Dia: Terça-feira
Horário: 7:43
Música: Hoje eu vou parar na gaiola
Meio de transporte: Bike

terçou galero",pt,0,3
Sun Oct 13 23:27:02 +0000 2019,1183524577370095617,@piranhadogta as únicas pessoas que podem falar mal da nossa cachorra somos noisis,pt,0,0
Sun Oct 13 23:26:10 +0000 2019,1183524359291506689,"mulher: a

Vegas: mulher, né  😍😊🥰",pt,0,0
Sun Oct 13 23:25:17 +0000 2019,1183524136330649601,"homem: a

Vegas: homem, né 😡😤😖",pt,0,0
Sun Oct 13 22:17:20 +0000 2019,1183507036497154050,"Todo dia alguém da Vegas chamando a Nina de chata kkkk tadinha, mas é mesmo",pt,0,0
Sun Oct 13 19:05:08 +0000 2019,1183458667875786757,"A conclusão que cheguei hoje é de que curto muito escrever para crianças. Ter que adaptar o vocabulário, diagramação e linha de raciocínio, tem coisa mais jornalística que isso?",pt,0,4
Sat Oct 12 05:47:43 +0000 2019,1182895604785135616,@piranhadogta você tá bem?,pt,0,0
Wed Oct 09 23:05:13 +0000 2019,1182069532526964736,Minha janta antes da aula de semiótica foi composta por 1 chopp do português e 1 cone que ganhei do Ira. Preparada estou.,pt,0,5
Wed Oct 09 12:39:31 +0000 2019,1181912070188601346,Diana me falando que não consegue diferenciar se estou chorando ou rindo: https://t.co/3eDLqpMmZQ,pt,0,2
Wed Oct 09 11:12:58 +0000 2019,1181890290707308544,eu vou bate em você https://t.co/pX4r8yzWuY,pt,0,0
Tue Oct 08 15:33:02 +0000 2019,1181593350039887874,@_rebkj kkk nãoooo,pt,0,0
Tue Oct 08 15:32:44 +0000 2019,1181593277092552704,@hobispierre eu em jornalismo,pt,0,1
Tue Oct 08 15:32:20 +0000 2019,1181593174311100416,@teenagedirtbez kkk que matéria?,pt,0,0
Mon Oct 07 13:23:50 +0000 2019,1181198448936341504,"@piranhadogta amigo, vc eh lindo e está sendo ignorado, vamos resolver isso",pt,0,0
Mon Oct 07 00:08:22 +0000 2019,1180998262238711808,"Nando Reis falando sobre as músicas do Zé Pretinho: ""A música chega a você sem criar um degrau hierárquico que te coloca só como espectador, ela é um convite a você se misturar com ela"" .",pt,0,0
Sun Oct 06 20:26:05 +0000 2019,1180942323288608769,@topssissimo uia! que sistema de comunicação arcaico hahah,pt,0,0
Sun Oct 06 20:25:30 +0000 2019,1180942177410732033,"@ombusdwoman melissa, em você eu vou bater.",pt,0,0
Sun Oct 06 01:19:16 +0000 2019,1180653718838169600,Kkkkk amades,pt,0,0
Sun Oct 06 01:19:04 +0000 2019,1180653669513080832,"Confie em mim, eu sou uma jornalista e meu compromisso é com a verdade.",pt,0,5
Sun Oct 06 01:09:50 +0000 2019,1180651342299308032,@topssissimo Procurei o ícone pela Unesp e só achei sagui,pt,0,0
Sat Oct 05 19:27:51 +0000 2019,1180565279581048839,Indo na festa que o Luiz agitou sem o Luiz...,pt,0,2
Fri Oct 04 22:54:46 +0000 2019,1180254967522877442,"@teenagedirtbez amiga, não",pt,0,0
Fri Oct 04 22:47:30 +0000 2019,1180253136855941120,"ain mano, sabe, eu sou muito gado e estou apaixonada por uma gringa que cagou pra mim",pt,0,3
Fri Oct 04 12:36:23 +0000 2019,1180099342495096834,Onde teve guerra o Hippie já chegou.,pt,0,0
Fri Oct 04 12:08:54 +0000 2019,1180092428721803270,Tentando não tacar o pau na participação dos Estados Unidos na história coreana porque o objetivo da revista não é esse grrr,pt,0,2
Fri Oct 04 00:38:50 +0000 2019,1179918766379094016,"@whoiscrca cris, vc eh perfeitah",pt,0,1
Fri Oct 04 00:38:23 +0000 2019,1179918655477420033,@cezaraugustom @_beatoledo deixa eu te dar um beijo e vou mostrar o tempo que perdeu,pt,0,1
Thu Oct 03 21:04:06 +0000 2019,1179864728958640129,@boostinha Puts.. difícil escolher porque o momento sempre muda minha escolha hahaha mas nesse momento é viva la vida or death and all his friends,pt,0,0
Thu Oct 03 14:28:18 +0000 2019,1179765119967997953,"O meu erro foi sentar naquela calçada, depois de uma aula de semiótica e me deliciar com os chopps do bar do português. Pelo menos o dinheiro que não gasto com uber eu compro mais um kkk",pt,0,2
